Radial Velocity,326.03,1.29,19.4,110.62,2.7,,
Transit,16.092361,0.112,,,0.96,0.067,
Transit,28.906009,0.166,,,0.96,0.062,
Transit,20.09838,0.152,,,1.08,0.148,
Transit,62.784697,0.326,,,1.08,0.204,
Transit,105.599,0.4632,0.384,600,0.94,0.384,
Transit,3.930821,0.05,,,1.05,0.106,
Transit,7.630004,0.078,,,1.05,0.113,
Transit,5.629021,0.066,,,1.34,0.088,
Transit,13.391635,0.117,,,1.34,0.1,
Transit,5.262155,0.055,,,0.8,0.118,
Transit,12.162701,0.097,,,0.8,0.142,
Transit,12.904532,0.095,,,0.67,0.118,
Transit,31.200751,0.172,,,0.67,0.111,
Transit,22.597053,0.148,,,0.76,0.1,
Transit,45.348269,0.236,,,0.76,0.101,
Transit,10.043686,0.097,,,1.09,0.244,
Transit,15.163161,0.127,,,1.09,0.271,
Transit,12.31043,0.096,,,0.74,0.124,
Transit,25.193458,0.155,,,0.74,0.141,
Transit,6.791636,0.068,,,1.03,0.092,
Transit,11.837549,0.098,,,1.03,0.079,
Transit,3.173315,0.036,,,0.59,0.072,
Transit,13.297004,0.093,,,0.59,0.077,
Transit,3.244107,0.041,,,0.78,0.135,
Transit,14.51143,0.11,,,0.78,0.13,
Transit,21.08721,0.164,20.1,1200,1.29,1.24,13
Transit,6.738088,0.065,,,0.67,0.073,
Transit,13.060022,0.101,,,0.67,0.07,
Transit,7.416755,0.082,,,1.22,0.285,
Transit,20.485435,0.161,,,1.22,0.316,
Transit,5.341853,0.059,,,1.13,0.089,
Transit,10.423118,0.093,,,1.13,0.098,
Transit,9.182417,0.091,,,1.32,0.115,
Transit,14.613612,0.124,,,1.32,0.119,
Transit,8.005013,0.083,,,1.11,0.143,
Transit,12.130686,0.11,,,1.11,0.148,
Transit,7.054346,0.061,,,0.53,0.092,
Transit,34.989262,0.177,,,0.53,0.118,
Transit,42.994,,0.238,,0.85,0.312,
Transit,88.505,,0.056,,0.85,0.473,
Transit,22.250949,0.144,,,,0.219,
Transit,135.498527,0.48,,,,0.551,
Transit,4.081423,0.044,,,,0.083,
Transit,11.419412,0.087,,,,0.09,
Transit,14.425281,0.103,,,,0.086,
Transit,26.67569,0.155,,,,0.128,
Transit,58.034616,0.261,,,,0.169,
Transit,3.21346,0.0456,0.077,550,1.22,0.357,1.91
Transit,6.87349,0.08,2.2,2700,1.48,1.17,1.68
Transit,9.024389,0.087,,,,0.147,
Transit,17.340824,0.134,,,,0.133,
Transit,14.383035,0.122,,,,0.153,
Transit,47.318218,0.269,,,,0.192,
Transit,4.028751,0.051,,,,0.109,
Transit,6.124821,0.068,,,,0.139,
Transit,8.921099,0.087,,,,0.123,
Transit,11.242861,0.102,,,,0.13,
Transit,7.031462,0.076,,,,0.112,
Transit,54.280749,0.297,,,,0.156,
Transit,11.829851,0.102,,,,0.113,
Transit,14.751166,0.118,,,,0.153,
Transit,10.613839,0.095,,,,0.186,
Transit,29.726682,0.188,,,,0.416,
Transit,2.42629,,0.02,,1.07,0.128,11.82
Transit,4.62332,,0.009,,1.07,0.076,24.39
Transit,0.66931,,0.0002,,1,0.095,0.29
Radial Velocity,3000,,12.6,,1,,
Transit,2.46502,,0.002,,1.08,0.073,4.42
Transit,68.9584,,0.008,,0.92,0.106,8.88
Transit,1.8555577,0.02396,0.56,770,1.12,1.04,0.7
Transit,17.833648,0.1226,,132,1.21,0.253,
Transit,3.00516,0.038,,,0.83,0.168,
Transit,1.7208604,0.02897,0.941,1056,1.17,1.341,0.52
Transit,66.262,0.3553,0.211,,0.82,0.388,3.2
Transit Timing Variations,4.7,,0.011,,0.89,0.153,
Transit Timing Variations,7.171,,0.094,,0.89,0.269,
Transit Timing Variations,4.176,,0.377,,0.67,0.108,
Transit Timing Variations,8.708,,,,0.67,,
Transit Timing Variations,6.319,,0.183,,1,0.221,
Transit Timing Variations,12.209,,,,1,,
Transit Timing Variations,12.331,,0.035,,0.9,0.206,
Transit Timing Variations,15.943,,,,0.9,,
Transit,86.67856,,1.1,,0.98,1.2,
Transit,69.7546,0.37,2.5,,1.39,0.96,
Transit Timing Variations,675.47,1.68,7.3,,1.39,,
Transit,1.2137672,0.0116,,38.7,0.13,0.07,
Transit,0.45328509,0.006,,38.7,0.13,0.065,
Transit,1.865169,0.0154,,38.7,0.13,0.051,
Transit,86.647661,0.382,1.45,900,0.99,0.94,2.1
Transit,704.1984,1.219,,320,0.79,0.371,
Transit,7.8914483,0.082,0.43,,1.15,1.15,0.38
Transit,2.6843285,0.03585,0.595,725,0.85,1.192,0.459
Transit,3.3118644,0.044,1.03,,1.01,0.89,1.94
Radial Velocity,223.3,0.73,6.97,,1.01,,
Transit,3.79701816,0.0464,0.25,650,0.93,0.978,0.27
Transit,3.21751883,0.0414,0.34,880,0.91,1.09,0.26
Transit,10.290994,0.091,0.29,1100,0.96,1.23,0.16
Transit,3.52563254,0.0433,1.27,720,0.87,1.08,1.02
Transit,3.0240949,0.046,3.23,1950,1.32,1.219,5
Transit,35.968,0.2244,,,1.17,0.29,
Transit,110.979,0.4757,,,1.17,0.16,
Transit,6.803,0.0719,,,1.07,0.068,
Transit,8.703,0.0847,,,1.07,0.06,
Transit,11.922,0.1045,,,1.07,0.1,
Transit,52.501129,0.301,5.41,870,1.32,1.145,4.46
Radial Velocity,406.2,,2.43,870,1.32,,
Transit,5.33408384,0.0679,2.82,1870,1.46,1.45,1.13
Transit,12.8747099,0.1143,2.86,1240,1.2,1.13,2.4
Transit,8.6001536,0.0948,0.84,2070,1.54,1.99,0.131
Transit,64.00205,0.339,,618,0.73,0.24,
Transit,66.65062,0.288,,417,0.71,0.19,
Transit,35.23319,0.166,,145,0.54,0.1,
Transit,178.1396,0.563,,693,0.88,0.2,
Transit,3.2467293,0.0446,1,2250,1.12,1.09,0.93
Transit,101.11141,0.242,,261,0.57,0.17,
Transit,207.2482,0.64,,284,0.57,0.15,
Transit,112.3053,0.409,,342,0.61,0.12,
Transit,177.6693,0.495,,779,0.74,0.21,
Transit,3.6001053,0.04178,,35.7,0.76,0.036,
Transit,4.5458841,0.04881,,35.7,0.76,0.044,
Transit,6.189392,0.06,,35.7,0.76,0.047,
Transit,7.743493,0.0696,,35.7,0.76,0.049,
Transit,9.740486,0.0811,,35.7,0.76,0.066,
Transit,2.984151,,,90,0.18,0.14,
Transit,4.871229,,,90,0.18,0.22,
Transit,8.15275,,,90,0.18,0.11,
Transit,1.565409,,,120,0.22,0.13,
Transit,3.036179,,,120,0.22,0.1,
Transit,5.148921,,,120,0.22,0.12,
Transit,7.79430132,0.0769,1.37,,1,1.65,0.4
Transit,12.58242,,,,0.97,0.183,
Transit,33.6727,,,,0.97,0.247,
Transit,2.455239,0.03,0.505,333,0.59,0.96,0.8
Transit,28.454851,,,,1.35,0.548,
Transit,15.413135,,,,1.35,0.234,
Transit,7.51464,,,,1.35,0.075,
Transit,384.843,1.046,,,1.04,0.145,
Transit,240.503,0.7903,0.00063,,0.94,0.553,
Transit,33.60134,0.1968,6,855,0.9,0.808,14
Transit Timing Variations,57.011,0.2799,0.376,855,0.9,,
Transit,6.766589,0.067,,855,0.9,0.146,
Transit,49.532,0.2962,2,1500,1.05,0.27,
Transit,303.137,0.991,28,1500,1.05,0.411,
Transit,4.7779803,,5.94,,0.88,0.191,
Transit,9.6739283,,11.61,,0.88,0.28,
Transit,42.8961,,0.025,,0.88,0.182,5.08
Radial Velocity,982,,2.067,,0.88,,
Transit,7.2037945,,0.98,,0.55,0.243,
Transit,10.9129343,,0.72,,0.55,0.227,
Transit,2.576549,0.031,,,0.55,0.143,
Transit,18.596108,0.116,,,0.55,0.139,
Transit,3.5484657,0.0538,2.111,,1.37,1.426,0.4
Transit,7.81254,0.077,,,1.23,0.153,
Transit,9.37647,0.087,,,1.23,0.194,
Transit,45.154,0.2514,0.007,,1.04,0.633,0.03
Transit,85.312,0.384,0.013,,1.04,0.803,0.03
Transit,130.194,0.509,0.024,,1.04,0.865,0.046
Transit,7.8773565,,8.7,,0.54,0.187,
Transit,16.3850021,,10.41,,0.54,0.164,
Transit,36.445171,0.182,,,0.54,0.174,
Transit,18.6489525,,18.41,,0.98,0.258,
Transit,38.5583038,,15.74,,0.98,0.283,
Transit,9.751962,0.091,,,0.98,0.189,
Transit,8.0109434,,0.92,,0.51,0.187,
Transit,12.0717249,,0.37,,0.51,0.11,
Transit,20.995694,0.126,,,0.51,0.136,
Transit,27.9481449,,1.49,,0.62,0.217,
Transit,42.1516418,,1.11,,0.62,0.197,
Transit,2.211099,0.029,,,0.62,0.142,
Transit,4.617534,0.048,,,0.62,0.138,
Transit,10.198545,0.081,,,0.62,0.142,
Transit,10.5016,0.1028,0.07,,1.32,0.581,0.442
Transit,21.40239,0.1652,0.57,,1.32,0.874,1.06
Transit,5.7293196,,18.86,,0.83,0.195,
Transit,11.6092567,,6.95,,0.83,0.138,
Transit,10.2184954,,1.39,,0.95,0.248,
Transit,15.5741568,,2.19,,0.95,0.255,
Transit,40.101371,0.236,,,0.95,0.262,
Transit,11.8681707,,2.05,,1.04,0.098,
Transit,17.9801235,,1.37,,1.04,0.177,
Transit,3.2346996,0.04852,0.668,,1.21,1.304,0.4
Transit,7.1316185,,0.25,,1.11,0.203,
Transit,8.9193459,,0.56,,1.11,0.22,
Transit,11.9016171,,0.68,,1.11,0.227,
Transit,59.87756,,,,0.64,0.192,
Transit,5.714932,0.0553,0.03,368,0.69,0.117,
Transit,12.4417,0.0929,0.013,368,0.69,0.048,
Transit,18.16406,0.12,0.044,368,0.69,0.174,
Transit,122.3874,0.427,0.113,368,0.69,0.144,
Transit,267.291,0.718,0.11,368,0.69,0.126,
Transit,9.4341505,0.08,0.378,200,0.98,0.545,3
Transit,2.15491,0.035,,,1.25,0.127,
Transit,5.859944,0.068,,,1.25,0.23,
Transit,8.13123,0.084,,,1.25,0.136,
Transit,17.815815,0.1352,,1107,1.04,0.25,
Transit,15.7259,0.1171,,1107,0.86,0.262,
Transit,5.398763,0.0617,0.026,135,1.08,0.206,3.32
Transit,9.605085,0.09059,0.015,135,1.08,0.085,28
Radial Velocity,580,1.4,0.947,135,1.08,,
Transit,13.722341,0.094,,,0.81,0.2,
Transit,242.4613,0.64,,,0.81,0.153,
Transit,4.8854892,0.06067,0.441,,1.36,1.622,0.14
Transit,7.340711,0.0781,0.63,1330,1.18,0.96,0.88
Transit,8.8849116,0.0818,10.1,1140,0.91,1.05,11
Orbital Brightness Modulation,1.5449298,0.0274,2.01,,1.2,1.36,1.1
Transit,3.57878087,0.04501,0.43,570,0.95,0.96,0.603
Transit,0.355,,0.006,,0.76,0.105,5.57
Transit,13.4845,0.117,0.0343,,1.17,0.31,1.43
Transit,27.4029,0.187,0.019,,1.17,0.332,0.62
Transit,52.0902,0.287,0.019,,1.17,0.639,0.09
Transit,81.0659,0.386,0.013,,1.17,0.311,0.53
Transit,3.5224991,0.0474,0.59,1330,1.21,1.416,0.27
Transit,7.053,,,,0.72,0.236,
Transit,9.522,,,,0.72,0.249,
Transit,3.072186,0.037,,,0.72,0.155,
Transit,4.645387,0.049,,,0.72,0.146,
Transit,5.955,,,,0.64,0.216,
Transit,12.04,,,,0.64,0.211,
Transit,20.837846,0.128,,,0.64,0.108,
Transit,26.444,,,,0.85,0.357,
Transit,51.538,,,,0.85,0.477,
Transit,2.382961,0.034,,,0.85,0.158,
Transit,5.902206,0.063,,,0.85,0.22,
Transit,9.77,,,,0.66,0.252,
Transit,20.09,,,,0.66,0.211,
Transit,5.169796,0.051,,,0.66,0.173,
Transit,8.726,,,,1,0.199,
Transit,12.883,,,,1,0.211,
Transit,4.224537,0.052,,,1,0.123,
Transit,27.434389,0.181,,,1,0.232,
Transit,44.552169,0.25,,,1,0.196,
Transit,8.306,,,,0.92,0.176,
Transit,12.513,,,,0.92,0.194,
Transit,17.91323,0.13,,,0.92,0.107,
Transit,25.216751,0.163,,,0.92,0.113,
Transit,114.73635,0.481,1.02,,1.1,1.204,0.729
Transit,191.2318,0.676,0.02,,1.1,0.548,0.152
Transit,19.24,0.14,0.252,650,1.07,0.842,0.524
Transit,38.91,0.225,0.171,650,1.07,0.823,0.383
Transit,1.592851,0.0273,,650,1.07,0.146,
Transit,6.24658,0.0731,0.81,1030,1.31,1.367,0.4
Transit,13.749,,0.202,,1.21,0.313,
Transit,26.723,,0.019,,1.21,0.232,
Transit,49.3568,,,,1.21,0.184,
Transit,4.72673978,0.053,0.01265,,0.91,0.132,6.88
Radial Velocity,1460,,3,,0.91,,
Transit,2.50806,,0.034,,0.81,0.313,1.45
Radial Velocity,820.3,,9.836,,0.81,,
Transit,11.5231,,0.041,,1.08,0.305,1.71
Transit,16.2385,,0.027,,1,0.238,2.26
Transit,2.58664,,0.011,,0.94,0.132,5.44
Radial Velocity,789,,1.08,,0.94,,
Transit,1.54168,,0.011,,0.99,0.178,2.18
Transit,4.60358,,0.019,,0.79,0.132,10.9
Transit,3.91405,0.0464,0.81,2000,0.87,0.89,1.4
Microlensing,,0.62,0.01,1000,0.06,,
Microlensing,,0.72,0.83,5800,0.3,,
Microlensing,,1.25,0.23,6000,0.67,,
Microlensing,,3.3,4.1,3300,0.56,,
Microlensing,2774,3.2,0.033,3040,0.56,,
Microlensing,,2.4,0.16,6100,0.38,,
Microlensing,1982,1.82,2.56,5690,0.19,,
Microlensing,,1.21,11,2800,0.16,,
Microlensing,,0.92,0.02895,810,0.11,,
Microlensing,,2,1.5,2300,0.67,,
Microlensing,,0.84,0.05663,7000,0.12,,
Microlensing,,1.1,4.8,7720,0.86,,
Microlensing,,4.3,11.6,7560,0.39,,
Microlensing,,8.3,3.7,5100,0.75,,
Radial Velocity,121.71,,1.54,,1.35,,
Radial Velocity,6.958,,0.34,,1.01,,
Radial Velocity,5.118,,0.4,,0.96,,
Radial Velocity,677.8,2.38,19.8,2200,3.9,,
Eclipse Timing Variations,5573.55,5.35,7.33,500,0.54,,
Eclipse Timing Variations,2883.5,3.43,2.3,500,0.54,,
Eclipse Timing Variations,2985.7,,2.78,,,,
Microlensing,,3,1.5,5200,0.36,,
Microlensing,,3.5,0.04436,4100,0.69,,
Microlensing,3285,2.6,0.017,6600,0.22,,
Microlensing,,3.6,3.8,3200,0.46,,
Microlensing,1788.5,2.3,0.73,1510,0.51,,
Microlensing,4927.5,4.5,0.27,1510,0.51,,
Microlensing,,3.3,0.06,5900,0.64,,
Microlensing,,1.7,4.6,6800,0.37,,
Microlensing,,18,0.18,8100,0.71,,
Microlensing,,2.72,0.53,2570,0.26,,
Microlensing,,1.89,0.88,4380,0.21,,
Microlensing,,0.9,0.39,1300,0.34,,
Microlensing,,3.82,0.11,4080,0.82,,
Microlensing,,4.63,0.68,4080,0.82,,
Microlensing,,0.87,1.85,1760,0.02,,
Microlensing,,3.45,2.73,4970,0.44,,
Microlensing,,0.34,0.00217,490,0.03,,
Microlensing,,0.8,12.569,3040,0.1,,
Microlensing,,0.883,0.0073,1161,0.15,,
Microlensing,,3.11,0.51,4100,0.71,,
Transit,1.2119189,0.02383,1.39,,1.23,1.363,0.68
Transit,3.101278,0.0434,0.62,,1.14,1.25,0.4
Transit,4.0161,0.04689,0.55,,0.85,1.051,0.59
Transit,1.4324752,0.02289,1.26,600,0.78,1.093,1.2
Transit,1.689868,0.03035,1.18,2500,1.3,1.2,0.85
Transit,3.9791,0.051,1.01,,1.14,1.13,
Transit,3.67724,0.051,1.03,,1.33,1.36,
Transit,2.4855335,0.0308,4.5,,1.52,1.61,
Imaging,730000,,21,,,,
Transit,138.317,0.652,0.531,1000,1.53,0.551,
Transit,282.5255,0.828,,,0.94,0.903,
Transit,3.1606296,0.03734,2.31,1200,0.69,0.941,
Pulsar Timing,25.262,0.19,0.00006,600,,,
Pulsar Timing,66.5419,0.36,0.01353,600,,,
Pulsar Timing,98.2114,0.46,0.01227,600,,,
Pulsar Timing,,23,2.5,,,,
Pulsar Timing,0.09070629,0.0044,1.2,1200,1.4,,23
Radial Velocity,4.4264,,0.54,,1.23,,
Radial Velocity,2.1451,,1.844,,0.95,,
Transit,1.42002406,0.02298,1.275,,0.8,1.136,1.2
Transit,1.33711647,0.02153,2.494,,0.74,1.254,1.573
Imaging,,210,16,120,0.87,,
Imaging,,157,9,135,1,,
Eclipse Timing Variations,4343.5,5.3,4.2,,0.44,,
Imaging,,1168,6.28536,11.43,,1.22,
Imaging,,,13,,,,
Transit,1.796,0.03,9.7,8500,1.1,1.13,
Transit,4.2,0.055,3.8,8500,1.24,0.81,
Radial Velocity,198.4,0.69,2.5,759,1.15,,
Radial Velocity,559.3,1.37,10,759,1.15,,
Transit,3.030065,0.03925,0.752,150,0.88,1.067,0.769
Transit,2.47061317,0.0367,1.197,213,0.98,1.247,0.8
Transit,1.30618581,0.02282,1.91,228,0.93,1.336,0.994
Transit,3.553945,0.05091,0.919,492,1.4,1.799,0.209
Transit,1.48224686,0.02459,1.79,360,0.9,1.194,1.31
Imaging,,670,14,,0.06,,
Eclipse Timing Variations,5840,5.9,6.3,,0.7,,
Eclipse Timing Variations,1916.25,2.8,7.7,,0.7,,
Pulsation Timing Variations,1170,1.7,3.2,1400,0.5,,
Imaging,,102,11.2,12.7,0.07,,
Transit,2.5199454,0.03889,0.854,408,1.3,1.483,0.348
Transit,3.0927616,0.03781,3.15,90,0.75,1.08,4.14
Transit,2.849375,0.0457,2.03,,1.57,1.69,0.53
Transit,3.585722,0.0506,0.5,,1.34,1.41,0.24
Transit,0.925542,0.01985,1.49,470,1.22,1.528,0.55
Transit,1.7554137,0.02918,1.272,143,1.08,1.137,1.074
Transit,9.289715,0.0917,1.925,283,1.19,1.085,1.86
Transit,3.7224747,0.0435,0.487,121.7,0.83,1.005,0.594
Transit,10.02165,0.09459,0.2755,,1.13,1.021,0.3445
Transit,1.091423,0.0229,1.41,,1.35,1.79,0.24
Transit,4.353011,0.05362,0.477,155,1.09,1.389,0.222
Transit,2.243752,0.036,7.341,160,1.21,1.281,4.656
Transit,3.7520656,0.0499,0.542,,1.18,1.428,0.247
Transit,3.1186009,0.0421,0.855,,1.02,1.008,1.104
Transit,3.7354417,0.051,0.49,400,1.2,1.74,0.122
Transit,0.94145299,0.02026,10.43,105.49,1.28,1.165,8.78
Transit,0.78884,0.01655,1.168,250,0.94,1.386,0.583
Transit,2.152226,0.03138,0.915,166,0.89,1.071,0.92
Transit,4.8996284,0.06,0.311,210,1.2,1.462,0.132
Transit,4.322482,0.052,0.3,242,0.89,1.07,0.32
Transit,3.5327313,0.04698,0.588,300,1.11,1.158,0.503
Transit,2.9444256,0.0376,0.884,,0.78,0.962,
Transit,2.34121242,0.03651,1.071,,1.18,1.3,0.648
Transit,3.764825,0.0473,0.58,,1,1.22,0.422
Transit,2.7566004,0.03985,1.028,250,1.11,1.281,0.649
Transit,3.40883,0.04469,0.907,410,1.02,1.213,0.676
Transit,3.922727,0.0457,0.244,70,0.82,0.792,0.65
Transit,1.846835,0.03151,1.76,220,1.24,1.29,1.037
Transit,3.4059096,0.04659,0.478,360,1.16,1.549,0.172
Transit,2.718659,0.0394,3.6,,1.1,1.18,2.926
Transit,1.2198669,0.02555,4.1,116.14,1.5,1.497,
Transit,4.3176782,0.0524,0.59,120,1.01,1.22,0.45
Transit,3.161575,0.04317,0.72,,1.07,1.32,0.426
Transit,1.5373653,0.02643,2.303,450,1.04,1.281,1.458
Transit,3.577469,0.0446,1.8,343,0.93,1.16,1.53
Transit,6.871815,0.07522,2.691,110,1.2,1.094,2.74
Transit,4.055259,0.0486,0.28,230,0.93,1.27,0.186
Transit,1.33823251,,1.216,300,0.89,1.33,
Transit,3.052404,0.04,0.94,180,0.93,1.18,0.74
Radial Velocity,421,1.07,3.18,180,0.93,,
Transit,4.9816872,0.0548,0.5,160,0.88,1.08,0.528
Transit,0.813475,0.0142,1.78,80,0.58,0.93,2.939
Transit,2.4238039,0.03473,0.889,,0.95,1.14,0.811
Transit,3.1260876,0.04054,1.007,,0.91,1.16,0.851
Transit,1.43037,0.02448,2.101,,0.96,1.31,1.25
Transit,4.1591287,,1.0729,200,1.04,1.139,
Radial Velocity,572,1.36,1.24,200,1.04,,
Transit,9.03081,,0.04782,200,1.04,0.324,
Transit,0.789597,,0.06922,200,1.04,0.163,
Transit,2.14363544,0.0332,0.907,,1.06,1.396,0.415
Transit,2.7817387,0.0379,0.378,170,0.94,1.115,0.363
Transit,1.6284279,0.0267,1.58,300,0.96,1.087,1.64
Transit,1.9550959,0.02945,1.468,230,0.89,1.153,1.274
Transit,1.7497798,0.0272,0.46,140,0.87,1.27,0.29
Transit,3.6936411,0.04987,0.636,200,1.21,1.653,0.188
Transit,4.465633,0.0533,0.57,330,1.01,1.3,0.346
Transit,4.617101,0.05458,0.571,255,1.02,1.092,0.583
Transit,2.83891856,0.03769,0.644,455,0.89,1.05,0.693
Transit,5.01718,0.0561,0.89,300,0.94,1.37,0.45
Transit,7.919585,0.0697,0.863,125,0.72,0.775,2.4
Transit,3.36100208,0.0414,0.485,,0.84,1.23,0.325
Transit,4.3050011,0.0531,0.514,400,1.08,0.86,1.1
Transit,3.8559,0.0514,2.06,480,1.22,1.24,1.423
Transit,4.411953,0.0567,0.57,160,1.25,1.39,0.279
Transit,4.37809,0.0574,0.38,330,1.32,1.43,0.173
Transit,1.5732918,0.02648,1.271,350,1,1.271,0.823
Transit,2.3114243,0.0334,1.55,310,0.93,1.112,1.5
Transit,4.086052,0.0546,2.32,380,1.3,1.39,1.144
Transit,4.61442,0.0517,0.42,225,0.87,1.4,0.213
Transit,5.084298,0.06206,0.95,,1.24,1.24,0.665
Transit,3.8681382,0.04525,0.26,50,0.83,1.057,0.291
Transit,4.954658,0.0618,0.96,140,1.28,1.33,0.545
Transit,3.7130203,0.04853,0.59,245,1.11,1.164,0.499
Transit,2.9036747,0.04619,2.242,345,1.56,1.46,0.94
Transit,2.2167421,0.03708,1.5461,340,1.39,1.27,0.96
Transit,4.08722,0.05512,1.88,,1.34,1.16,1.596
Transit,2.13775,0.037,0.95,120,1.48,1.56,0.33
Transit,2.484193,0.0375,1.07,260,1.14,1.27,0.69
Transit,1.3600309,0.024,1.76,93,1,1.21,1.33
Transit,2.17517632,0.0362,0.89,550,1.17,1.7,0.2394
Transit,3.6623866,0.0535,0.9,240,1.38,2.09,0.13
Transit,8.158715,0.0801,2.244,87,1.03,1.038,
Radial Velocity,4323,5.28,9.45,87,1.03,,
Transit,3.06785234,0.0344,0.538,60,0.58,0.999,0.717
Transit,2.705785,0.0448,1.25,,1.64,1.71,0.33
Transit,4.971252,0.059,0.3,300,1.11,1.04,0.35
Transit,8.5234865,0.0771,0.694,125,0.84,0.942,1.104
Transit,4.954,0.06431,0.56,,1.45,1.7,0.146
Transit,3.3564227,0.0427,5.9,,0.92,1.04,7
Transit,3.9501907,0.055,0.452,180,1.45,1.72,0.118
Radial Velocity,2.00839,0.0335,0.618,180,1.24,,
Transit,2.184673,0.03416,1.13,,1.11,1.21,1.13
Transit,3.4252602,0.0453,0.48,,1.06,1.2,0.37
Transit,2.07276,0.03303,1.32,,1.12,1.13,1.21
Transit,2.96264,0.036,0.83,,0.69,1.1,0.84
Transit,5.75251,0.0717,2.78,,1.48,1.1,2.79
Imaging,,2500,7.5,19.2,0.62,,
Imaging,,8,22,10.1,0.03,0.934,
Transit,3.352057,0.047,4.01,3200,1.2,1.49,1.61
Transit,1.0187068,0.01855,1.12,1000,0.82,1.363,0.54
Transit,3.94150685,0.049,0.92,172,1.03,1.21,0.64
Transit,2.61585922,0.03673,0.597,145.5,0.97,1.019,0.7
Radial Velocity,18.157,0.1344,0.259,148,0.98,,
Radial Velocity,120.8,0.4756,1.37,148,0.98,,
Transit,3.1915239,0.0454,11.79,174,1.21,1.217,8.1
Transit,4.1250828,,1.78,293,1.32,1.33,
Transit,4.1877558,0.0515,1.19,260,1.04,1.14,1.06
Radial Velocity,380.8,1.2,1.8,20.21,1.5,,
Radial Velocity,628.96,1.46,6.47,20.43,1.13,,
Radial Velocity,605.2,1.7,7.8,89.05,1.7,,
Imaging,7482.5,9.04,,19.28,,,
Radial Velocity,522.3,1.4,6.1,38.78,1.4,,
Radial Velocity,417.9,1.3,6.7,70.42,1.7,,
Radial Velocity,2502,3.39,1.55,3.21,0.83,,
Radial Velocity,594.9,1.93,7.6,47.53,2.7,,
Radial Velocity,428.5,1.19,8.78,38.52,1.23,,
Radial Velocity,903.3,2.05,1.85,13.79,1.4,,
Imaging,,55,13.616,52.03,2.6,,
Radial Velocity,1261.94,2.8,2,30.5,1.47,,
Radial Velocity,357.8,1.1,2.4,40.78,1.5,,
Radial Velocity,530.32,1.9,24,46.84,3.04,,
Radial Velocity,3186,6.1,27,46.84,3.04,,
Radial Velocity,277.02,1.1,1.7,80.64,2.17,,
Radial Velocity,187.83,0.83,1.5,84.03,2.13,,
Radial Velocity,1630,3.9,4.1,56.31,3.09,,
Radial Velocity,3.3124568,0.049,4.32,15.6,1.34,,
Radial Velocity,305.5,1.17,20.6,92.51,2.3,,
Radial Velocity,4.617033,0.059222,0.6876,13.47,,,
Radial Velocity,241.258,0.827774,1.981,13.47,,,
Radial Velocity,1276.46,2.51329,4.132,13.47,,,
Radial Velocity,3848.86,5.24558,1.059,13.47,,,
Radial Velocity,136.75,0.68,2.8,62.66,2.2,,
